candidate,group,held_out,arms,candidate_rmse,model_only_rmse
unit_gain_ntk_cost,task_family,magicoder,4,0.30018760896740565,0.24317381629561075
unit_gain_ntk_cost,task_family,metamath,25,0.2507363352095068,0.24994928305780295
unit_gain_ntk_cost,task_family,paws,1,0.08162899830362744,0.5745431681280896
unit_gain_ntk_cost,task_family,sql,10,0.23031486882821126,0.20412491724477058
unit_gain_ntk_cost,task_family,xbrl,12,0.2857907397996382,0.3569944789885991
unit_gain_ntk_cost,task_family,xsum,4,0.23209651737918188,0.12087012408863734
unit_gain_ntk_cost,model_key,llama31_8b_base,11,0.36515407929961646,0.32134155612836035
unit_gain_ntk_cost,model_key,mistral_7b_base,34,0.1726515278392901,0.19883601082590296
unit_gain_ntk_cost,model_key,qwen25_7b_base,15,0.338486551969258,0.24327537399107163
unit_gain_ntk_cost,model_key,qwen3_8b_base,7,0.19256187605614025,0.25776437868127033
correction_rd90_bits,task_family,alpaca,4,0.05346852117187324,0.1241714814086157
correction_rd90_bits,task_family,gsm8k,3,0.22040752679960013,0.3490475734068276
correction_rd90_bits,task_family,hh_rlhf,4,0.3020227107811295,0.41685155681730757
correction_rd90_bits,task_family,magicoder,4,0.12533088181263868,0.24317381629561075
correction_rd90_bits,task_family,metamath,25,0.13810716354796304,0.24994928305780295
correction_rd90_bits,task_family,paws,1,0.09084387576330907,0.5745431681280896
correction_rd90_bits,task_family,sql,10,0.1215965896646457,0.20412491724477058
correction_rd90_bits,task_family,xbrl,12,0.25629686780838307,0.3569944789885991
correction_rd90_bits,task_family,xsum,4,0.2702448490363351,0.12087012408863734
correction_rd90_bits,model_key,llama31_8b_base,11,0.16409762262902017,0.32134155612836035
correction_rd90_bits,model_key,mistral_7b_base,34,0.11196483109765293,0.19883601082590296
correction_rd90_bits,model_key,qwen25_7b_base,15,0.222132490084287,0.24327537399107163
correction_rd90_bits,model_key,qwen3_8b_base,7,0.31233310353994687,0.25776437868127033
angular_correction_rd90_bits,task_family,alpaca,4,0.08520077005380637,0.1241714814086157
angular_correction_rd90_bits,task_family,gsm8k,3,0.23088072679539834,0.3490475734068276
angular_correction_rd90_bits,task_family,hh_rlhf,4,0.29425492768696976,0.41685155681730757
angular_correction_rd90_bits,task_family,magicoder,4,0.1304104612065265,0.24317381629561075
angular_correction_rd90_bits,task_family,metamath,25,0.1429658523875232,0.24994928305780295
angular_correction_rd90_bits,task_family,paws,1,0.0873164393599701,0.5745431681280896
angular_correction_rd90_bits,task_family,sql,10,0.13561035374258315,0.20412491724477058
angular_correction_rd90_bits,task_family,xbrl,12,0.2572493718650701,0.3569944789885991
angular_correction_rd90_bits,task_family,xsum,4,0.25936199735799276,0.12087012408863734
angular_correction_rd90_bits,model_key,llama31_8b_base,11,0.1678114760027638,0.32134155612836035
angular_correction_rd90_bits,model_key,mistral_7b_base,34,0.11723256227051229,0.19883601082590296
angular_correction_rd90_bits,model_key,qwen25_7b_base,15,0.2156664021822329,0.24327537399107163
angular_correction_rd90_bits,model_key,qwen3_8b_base,7,0.30720404095580683,0.25776437868127033
centered_correction_rd90_bits,task_family,alpaca,4,0.04616011181944802,0.1241714814086157
centered_correction_rd90_bits,task_family,gsm8k,3,0.23530090992727318,0.3490475734068276
centered_correction_rd90_bits,task_family,hh_rlhf,4,0.31372639596244156,0.41685155681730757
centered_correction_rd90_bits,task_family,magicoder,4,0.14200792761621917,0.24317381629561075
centered_correction_rd90_bits,task_family,metamath,25,0.16694646567353297,0.24994928305780295
centered_correction_rd90_bits,task_family,paws,1,0.020325309661346574,0.5745431681280896
centered_correction_rd90_bits,task_family,sql,10,0.21661026423670057,0.20412491724477058
centered_correction_rd90_bits,task_family,xbrl,12,0.19209397403564754,0.3569944789885991
centered_correction_rd90_bits,task_family,xsum,4,0.2533366050101526,0.12087012408863734
centered_correction_rd90_bits,model_key,llama31_8b_base,11,0.17847584681185472,0.32134155612836035
centered_correction_rd90_bits,model_key,mistral_7b_base,34,0.15037197279471606,0.19883601082590296
centered_correction_rd90_bits,model_key,qwen25_7b_base,15,0.22854056953949295,0.24327537399107163
centered_correction_rd90_bits,model_key,qwen3_8b_base,7,0.34233374914007914,0.25776437868127033
centered_angular_correction_rd90_bits,task_family,alpaca,4,0.06578621641905939,0.1241714814086157
centered_angular_correction_rd90_bits,task_family,gsm8k,3,0.24741457568617084,0.3490475734068276
centered_angular_correction_rd90_bits,task_family,hh_rlhf,4,0.31017207701616756,0.41685155681730757
centered_angular_correction_rd90_bits,task_family,magicoder,4,0.14765830795285795,0.24317381629561075
centered_angular_correction_rd90_bits,task_family,metamath,25,0.1762188738494327,0.24994928305780295
centered_angular_correction_rd90_bits,task_family,paws,1,0.01212306245200398,0.5745431681280896
centered_angular_correction_rd90_bits,task_family,sql,10,0.22980722552156005,0.20412491724477058
centered_angular_correction_rd90_bits,task_family,xbrl,12,0.16626508297097461,0.3569944789885991
centered_angular_correction_rd90_bits,task_family,xsum,4,0.2383260142226678,0.12087012408863734
centered_angular_correction_rd90_bits,model_key,llama31_8b_base,11,0.17878781669148866,0.32134155612836035
centered_angular_correction_rd90_bits,model_key,mistral_7b_base,34,0.15496891562216572,0.19883601082590296
centered_angular_correction_rd90_bits,model_key,qwen25_7b_base,15,0.21976569610354596,0.24327537399107163
centered_angular_correction_rd90_bits,model_key,qwen3_8b_base,7,0.3294766653730324,0.25776437868127033
correction_energy_rank90,task_family,alpaca,4,0.05773902974563094,0.1241714814086157
correction_energy_rank90,task_family,gsm8k,3,0.21834472949087386,0.3490475734068276
correction_energy_rank90,task_family,hh_rlhf,4,0.305061091303826,0.41685155681730757
correction_energy_rank90,task_family,magicoder,4,0.12532237708783284,0.24317381629561075
correction_energy_rank90,task_family,metamath,25,0.1402985079770234,0.24994928305780295
correction_energy_rank90,task_family,paws,1,0.11667282250515462,0.5745431681280896
correction_energy_rank90,task_family,sql,10,0.1327288885130464,0.20412491724477058
correction_energy_rank90,task_family,xbrl,12,0.2821933216043296,0.3569944789885991
correction_energy_rank90,task_family,xsum,4,0.2749832786658161,0.12087012408863734
correction_energy_rank90,model_key,llama31_8b_base,11,0.14678156155734787,0.32134155612836035
correction_energy_rank90,model_key,mistral_7b_base,34,0.11699821840441159,0.19883601082590296
correction_energy_rank90,model_key,qwen25_7b_base,15,0.2233822094001022,0.24327537399107163
correction_energy_rank90,model_key,qwen3_8b_base,7,0.32287840573058846,0.25776437868127033
angular_correction_energy_rank90,task_family,alpaca,4,0.08835625195267319,0.1241714814086157
angular_correction_energy_rank90,task_family,gsm8k,3,0.2292769409538423,0.3490475734068276
angular_correction_energy_rank90,task_family,hh_rlhf,4,0.2969623150784911,0.41685155681730757
angular_correction_energy_rank90,task_family,magicoder,4,0.1290273834939673,0.24317381629561075
angular_correction_energy_rank90,task_family,metamath,25,0.14684825749835986,0.24994928305780295
angular_correction_energy_rank90,task_family,paws,1,0.12178649427843499,0.5745431681280896
angular_correction_energy_rank90,task_family,sql,10,0.1467248614784067,0.20412491724477058
angular_correction_energy_rank90,task_family,xbrl,12,0.2934551926557644,0.3569944789885991
angular_correction_energy_rank90,task_family,xsum,4,0.26295165095993844,0.12087012408863734
angular_correction_energy_rank90,model_key,llama31_8b_base,11,0.15130660136122578,0.32134155612836035
angular_correction_energy_rank90,model_key,mistral_7b_base,34,0.12176452884077307,0.19883601082590296
angular_correction_energy_rank90,model_key,qwen25_7b_base,15,0.21623210198326567,0.24327537399107163
angular_correction_energy_rank90,model_key,qwen3_8b_base,7,0.3248349412587544,0.25776437868127033
trace_normalized_correction_logdet,task_family,alpaca,4,0.05107863286772096,0.1241714814086157
trace_normalized_correction_logdet,task_family,gsm8k,3,0.20547516309567893,0.3490475734068276
trace_normalized_correction_logdet,task_family,hh_rlhf,4,0.2944490315352172,0.41685155681730757
trace_normalized_correction_logdet,task_family,magicoder,4,0.07150930073572277,0.24317381629561075
trace_normalized_correction_logdet,task_family,metamath,25,0.1305062059710029,0.24994928305780295
trace_normalized_correction_logdet,task_family,paws,1,0.26471088004689947,0.5745431681280896
trace_normalized_correction_logdet,task_family,sql,10,0.02898693972044431,0.20412491724477058
trace_normalized_correction_logdet,task_family,xbrl,12,0.11289610400811616,0.3569944789885991
trace_normalized_correction_logdet,task_family,xsum,4,0.28077159545315356,0.12087012408863734
trace_normalized_correction_logdet,model_key,llama31_8b_base,11,0.10432359041239599,0.32134155612836035
trace_normalized_correction_logdet,model_key,mistral_7b_base,34,0.08481490175682031,0.19883601082590296
trace_normalized_correction_logdet,model_key,qwen25_7b_base,15,0.21008902788052966,0.24327537399107163
trace_normalized_correction_logdet,model_key,qwen3_8b_base,7,0.3132062106082464,0.25776437868127033
angular_correction_logdet,task_family,alpaca,4,0.1371207037355783,0.1241714814086157
angular_correction_logdet,task_family,gsm8k,3,0.232426285949409,0.3490475734068276
angular_correction_logdet,task_family,hh_rlhf,4,0.28107627239989286,0.41685155681730757
angular_correction_logdet,task_family,magicoder,4,0.08955868115028758,0.24317381629561075
angular_correction_logdet,task_family,metamath,25,0.13552889940217497,0.24994928305780295
angular_correction_logdet,task_family,paws,1,0.27187203919203506,0.5745431681280896
angular_correction_logdet,task_family,sql,10,0.04290840543489902,0.20412491724477058
angular_correction_logdet,task_family,xbrl,12,0.09914274246050005,0.3569944789885991
angular_correction_logdet,task_family,xsum,4,0.27076254034146335,0.12087012408863734
angular_correction_logdet,model_key,llama31_8b_base,11,0.13069389808550883,0.32134155612836035
angular_correction_logdet,model_key,mistral_7b_base,34,0.08921657324374845,0.19883601082590296
angular_correction_logdet,model_key,qwen25_7b_base,15,0.20419339001573095,0.24327537399107163
angular_correction_logdet,model_key,qwen3_8b_base,7,0.31528431320663347,0.25776437868127033
centered_angular_correction_logdet,task_family,alpaca,4,0.12200918215617468,0.1241714814086157
centered_angular_correction_logdet,task_family,gsm8k,3,0.24951748383329073,0.3490475734068276
centered_angular_correction_logdet,task_family,hh_rlhf,4,0.3031947733783343,0.41685155681730757
centered_angular_correction_logdet,task_family,magicoder,4,0.09899411456521025,0.24317381629561075
centered_angular_correction_logdet,task_family,metamath,25,0.1739548751208612,0.24994928305780295
centered_angular_correction_logdet,task_family,paws,1,0.25328086535450933,0.5745431681280896
centered_angular_correction_logdet,task_family,sql,10,0.2170134092072327,0.20412491724477058
centered_angular_correction_logdet,task_family,xbrl,12,0.3566568013172019,0.3569944789885991
centered_angular_correction_logdet,task_family,xsum,4,0.23013338012782844,0.12087012408863734
centered_angular_correction_logdet,model_key,llama31_8b_base,11,0.1407837697997902,0.32134155612836035
centered_angular_correction_logdet,model_key,mistral_7b_base,34,0.14623461162396884,0.19883601082590296
centered_angular_correction_logdet,model_key,qwen25_7b_base,15,0.2124073310521943,0.24327537399107163
centered_angular_correction_logdet,model_key,qwen3_8b_base,7,0.3440853033332387,0.25776437868127033
dataset_correction_log_volume,task_family,alpaca,4,0.07818406925842478,0.1241714814086157
dataset_correction_log_volume,task_family,gsm8k,3,0.27602547510847925,0.3490475734068276
dataset_correction_log_volume,task_family,hh_rlhf,4,0.32314289836157845,0.41685155681730757
dataset_correction_log_volume,task_family,magicoder,4,0.14654193078115307,0.24317381629561075
dataset_correction_log_volume,task_family,metamath,25,0.1879623017776259,0.24994928305780295
dataset_correction_log_volume,task_family,paws,1,0.37650056561318246,0.5745431681280896
dataset_correction_log_volume,task_family,sql,10,0.1331986602343996,0.20412491724477058
dataset_correction_log_volume,task_family,xbrl,12,0.08241994180922088,0.3569944789885991
dataset_correction_log_volume,task_family,xsum,4,0.21863483202401057,0.12087012408863734
dataset_correction_log_volume,model_key,llama31_8b_base,11,0.15154071883159045,0.32134155612836035
dataset_correction_log_volume,model_key,mistral_7b_base,34,0.12403230348780658,0.19883601082590296
dataset_correction_log_volume,model_key,qwen25_7b_base,15,0.2297098807822098,0.24327537399107163
dataset_correction_log_volume,model_key,qwen3_8b_base,7,0.2820286366481701,0.25776437868127033
dataset_raw_correction_log_volume,task_family,alpaca,4,0.06742760350564464,0.1241714814086157
dataset_raw_correction_log_volume,task_family,gsm8k,3,0.2635144231937101,0.3490475734068276
dataset_raw_correction_log_volume,task_family,hh_rlhf,4,0.3312490664580494,0.41685155681730757
dataset_raw_correction_log_volume,task_family,magicoder,4,0.13617540829552763,0.24317381629561075
dataset_raw_correction_log_volume,task_family,metamath,25,0.18449891147588382,0.24994928305780295
dataset_raw_correction_log_volume,task_family,paws,1,0.3825162875042456,0.5745431681280896
dataset_raw_correction_log_volume,task_family,sql,10,0.12565560238062606,0.20412491724477058
dataset_raw_correction_log_volume,task_family,xbrl,12,0.08060129285492441,0.3569944789885991
dataset_raw_correction_log_volume,task_family,xsum,4,0.2305774777301974,0.12087012408863734
dataset_raw_correction_log_volume,model_key,llama31_8b_base,11,0.14748794156926154,0.32134155612836035
dataset_raw_correction_log_volume,model_key,mistral_7b_base,34,0.12334739905870941,0.19883601082590296
dataset_raw_correction_log_volume,model_key,qwen25_7b_base,15,0.22449678425061997,0.24327537399107163
dataset_raw_correction_log_volume,model_key,qwen3_8b_base,7,0.29252563858207303,0.25776437868127033
dataset_centered_correction_log_volume,task_family,alpaca,4,0.07415317546850646,0.1241714814086157
dataset_centered_correction_log_volume,task_family,gsm8k,3,0.2897056372175963,0.3490475734068276
dataset_centered_correction_log_volume,task_family,hh_rlhf,4,0.3415766336067037,0.41685155681730757
dataset_centered_correction_log_volume,task_family,magicoder,4,0.16170391347198743,0.24317381629561075
dataset_centered_correction_log_volume,task_family,metamath,25,0.20044973240011515,0.24994928305780295
dataset_centered_correction_log_volume,task_family,paws,1,0.3899015703344102,0.5745431681280896
dataset_centered_correction_log_volume,task_family,sql,10,0.2051296914551889,0.20412491724477058
dataset_centered_correction_log_volume,task_family,xbrl,12,0.12551916578835395,0.3569944789885991
dataset_centered_correction_log_volume,task_family,xsum,4,0.19584466470803807,0.12087012408863734
dataset_centered_correction_log_volume,model_key,llama31_8b_base,11,0.1693370578301293,0.32134155612836035
dataset_centered_correction_log_volume,model_key,mistral_7b_base,34,0.15316777714426516,0.19883601082590296
dataset_centered_correction_log_volume,model_key,qwen25_7b_base,15,0.225943786803362,0.24327537399107163
dataset_centered_correction_log_volume,model_key,qwen3_8b_base,7,0.28098983798274263,0.25776437868127033
dataset_fisher_log_volume,task_family,alpaca,4,0.13693700438487044,0.1241714814086157
dataset_fisher_log_volume,task_family,gsm8k,3,0.27490816579232696,0.3490475734068276
dataset_fisher_log_volume,task_family,hh_rlhf,4,0.2198100063728005,0.41685155681730757
dataset_fisher_log_volume,task_family,magicoder,4,0.17014369807260368,0.24317381629561075
dataset_fisher_log_volume,task_family,metamath,25,0.1706290443039791,0.24994928305780295
dataset_fisher_log_volume,task_family,paws,1,0.4143993567191654,0.5745431681280896
dataset_fisher_log_volume,task_family,sql,10,0.17301068983182258,0.20412491724477058
dataset_fisher_log_volume,task_family,xbrl,12,0.17867071147767988,0.3569944789885991
dataset_fisher_log_volume,task_family,xsum,4,0.25669939731512786,0.12087012408863734
dataset_fisher_log_volume,model_key,llama31_8b_base,11,0.16529057249682882,0.32134155612836035
dataset_fisher_log_volume,model_key,mistral_7b_base,34,0.2291387665156391,0.19883601082590296
dataset_fisher_log_volume,model_key,qwen25_7b_base,15,0.22994283139174299,0.24327537399107163
dataset_fisher_log_volume,model_key,qwen3_8b_base,7,0.19632846173309712,0.25776437868127033
correction_channel_bits,task_family,alpaca,4,0.042914533899403993,0.1241714814086157
correction_channel_bits,task_family,gsm8k,3,0.2182266875236366,0.3490475734068276
correction_channel_bits,task_family,hh_rlhf,4,0.28416987679380795,0.41685155681730757
correction_channel_bits,task_family,magicoder,4,0.13409632327116253,0.24317381629561075
correction_channel_bits,task_family,metamath,25,0.19299579434038772,0.24994928305780295
correction_channel_bits,task_family,paws,1,0.048460116876076514,0.5745431681280896
correction_channel_bits,task_family,sql,10,0.16472857638816743,0.20412491724477058
correction_channel_bits,task_family,xbrl,12,0.16257229113609942,0.3569944789885991
correction_channel_bits,task_family,xsum,4,0.12134404633645693,0.12087012408863734
correction_channel_bits,model_key,llama31_8b_base,11,0.3320629519357342,0.32134155612836035
correction_channel_bits,model_key,mistral_7b_base,34,0.14672648878985137,0.19883601082590296
correction_channel_bits,model_key,qwen25_7b_base,15,0.19888649285663,0.24327537399107163
correction_channel_bits,model_key,qwen3_8b_base,7,0.1429998443050591,0.25776437868127033
angular_correction_channel_bits,task_family,alpaca,4,0.10026744398446856,0.1241714814086157
angular_correction_channel_bits,task_family,gsm8k,3,0.23389373073314723,0.3490475734068276
angular_correction_channel_bits,task_family,hh_rlhf,4,0.27642312067046304,0.41685155681730757
angular_correction_channel_bits,task_family,magicoder,4,0.1439420788475915,0.24317381629561075
angular_correction_channel_bits,task_family,metamath,25,0.16974867137516864,0.24994928305780295
angular_correction_channel_bits,task_family,paws,1,0.03210719254001557,0.5745431681280896
angular_correction_channel_bits,task_family,sql,10,0.17892491897355656,0.20412491724477058
angular_correction_channel_bits,task_family,xbrl,12,0.1690606374455312,0.3569944789885991
angular_correction_channel_bits,task_family,xsum,4,0.11333984828994938,0.12087012408863734
angular_correction_channel_bits,model_key,llama31_8b_base,11,0.35011137786098717,0.32134155612836035
angular_correction_channel_bits,model_key,mistral_7b_base,34,0.14523476736185803,0.19883601082590296
angular_correction_channel_bits,model_key,qwen25_7b_base,15,0.20926003884724068,0.24327537399107163
angular_correction_channel_bits,model_key,qwen3_8b_base,7,0.14393680950359977,0.25776437868127033
coherent_correction_energy,task_family,alpaca,4,0.1071801793041221,0.1241714814086157
coherent_correction_energy,task_family,gsm8k,3,0.27828202831061216,0.3490475734068276
coherent_correction_energy,task_family,hh_rlhf,4,0.4172952913698914,0.41685155681730757
coherent_correction_energy,task_family,magicoder,4,0.1760187680335486,0.24317381629561075
coherent_correction_energy,task_family,metamath,25,0.2324420868399758,0.24994928305780295
coherent_correction_energy,task_family,paws,1,0.01887885288126831,0.5745431681280896
coherent_correction_energy,task_family,sql,10,0.1450985196460214,0.20412491724477058
